Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Month
6827,CA-2016-118689,02-10-2016,09-10-2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,17499.94922,5,0,8399.975586,2016-10
6828,CA-2016-118689,02-10-2016,09-10-2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.9799805,2,0,331.1910095,2016-10
6829,CA-2016-118689,02-10-2016,09-10-2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",34.36999893,7,0,16.84129906,2016-10
6830,CA-2016-118689,02-10-2016,09-10-2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,33.95999908,2,0,9.508799553,2016-10
6831,CA-2016-140438,24-12-2016,27-12-2016,Second Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,197.9700012,3,0,53.45190048,2016-12
6832,US-2017-123204,21-07-2017,27-07-2017,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10024,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.47999954,4,0,4.544799805,2017-07
6833,CA-2015-112522,10-10-2015,17-10-2015,Standard Class,DP-13165,David Philippe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.015999794,3,0.200000003,1.001999974,2015-10
6834,CA-2016-153101,08-09-2016,08-09-2016,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",146.0399933,1,0.200000003,-12.7784996,2016-09
6835,CA-2016-142615,20-11-2016,24-11-2016,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Montebello,California,90640,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.87999916,2,0,3.903199911,2016-11
6836,CA-2017-142643,15-10-2017,20-10-2017,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",152.6499939,5,0,70.21900177,2017-10
6837,CA-2017-142643,15-10-2017,20-10-2017,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,West,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",22.71999931,1,0,9.315199852,2017-10
6838,CA-2015-116260,06-07-2015,12-07-2015,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Vineland,New Jersey,8360,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,11.11999989,4,0,2.891200066,2015-07
6839,CA-2017-107517,05-02-2017,09-02-2017,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,90503,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.699951,5,0,459.3959961,2017-02
6840,CA-2017-107517,05-02-2017,09-02-2017,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,90503,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,371.2000122,5,0.200000003,41.75999832,2017-02
6841,CA-2015-166338,06-12-2015,07-12-2015,First Class,MP-18175,Mike Pelletier,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,14.83199978,3,0.699999988,-10.38239956,2015-12
6842,CA-2016-123946,12-09-2016,17-09-2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,20.70000076,3,0,1.656000018,2016-09
6843,CA-2016-123946,12-09-2016,17-09-2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,OFF-FA-10002975,Office Supplies,Fasteners,Staples,11.34000015,3,0,5.216400146,2016-09
6844,CA-2016-123946,12-09-2016,17-09-2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",67.90000153,5,0,0.67900002,2016-09
6845,CA-2016-123946,12-09-2016,17-09-2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1059.119995,4,0,307.1448059,2016-09
6846,CA-2014-147543,06-07-2014,12-07-2014,Standard Class,BC-11125,Becky Castell,Home Office,United States,El Cajon,California,92020,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.480011,2,0.200000003,47.84799957,2014-07
6847,US-2016-159093,09-05-2016,14-05-2016,Standard Class,RS-19420,Ricardo Sperren,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04000092,4,0,14.41800022,2016-05
6848,CA-2016-162110,18-07-2016,22-07-2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,55.99200058,1,0.200000003,3.499500036,2016-07
6849,US-2016-163461,18-06-2016,21-06-2016,First Class,BT-11440,Bobby Trafton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,76.86399841,2,0.200000003,26.90239906,2016-06
6850,CA-2014-101462,20-04-2014,25-04-2014,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",59.91999817,4,0,27.5632,2014-04
6851,US-2016-100461,08-01-2016,12-01-2016,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.880005,6,0,407.1288147,2016-01
6852,US-2016-100461,08-01-2016,12-01-2016,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,106.0500031,7,0,49.84349823,2016-01
6853,US-2017-162670,23-12-2017,28-12-2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",62.04000092,4,0,17.37120056,2017-12
6854,US-2017-162670,23-12-2017,28-12-2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.9700012,3,0,148.4909973,2017-12
6855,US-2017-162670,23-12-2017,28-12-2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",367.9599915,4,0,14.7184,2017-12
6856,US-2017-162670,23-12-2017,28-12-2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",44.95999908,2,0,20.68160057,2017-12
6857,US-2017-162670,23-12-2017,28-12-2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.9400024,3,0,85.98179626,2017-12
6858,CA-2017-128965,17-04-2017,22-04-2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.13999939,3,0,13.50720024,2017-04
6859,CA-2017-128965,17-04-2017,22-04-2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10001404,Office Supplies,Labels,Avery 517,7.380000114,2,0,3.468600035,2017-04
6860,CA-2017-128965,17-04-2017,22-04-2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.89999962,5,0,3.596999884,2017-04
6861,CA-2017-128965,17-04-2017,22-04-2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,274.8900146,11,0,46.73130035,2017-04
6862,CA-2017-128965,17-04-2017,22-04-2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,23.04000092,8,0,11.28960037,2017-04
6863,CA-2017-128965,17-04-2017,22-04-2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352005,3,0.200000003,-19.10580063,2017-04
6864,CA-2017-138618,01-12-2017,08-12-2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,10.36800003,2,0.200000003,3.628799915,2017-12
6865,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,12.67199993,2,0.200000003,4.751999855,2016-08
6866,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,91.95999908,5,0.200000003,-20.69099998,2016-08
6867,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.9700012,3,0,91.78919983,2016-08
6868,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.98399925,2,0.200000003,-7.995999813,2016-08
6869,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,2887.055908,9,0.200000003,180.4409943,2016-08
6870,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,12.96000004,2,0,6.220799923,2016-08
6871,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,47.52000046,9,0,21.38400078,2016-08
6872,CA-2016-145009,05-12-2016,08-12-2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Chicago,Illinois,60610,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,11.95199966,3,0.200000003,3.884399891,2016-12
6873,CA-2015-162544,16-12-2015,19-12-2015,First Class,SG-20080,Sandra Glassco,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,4.980000019,1,0,2.340600014,2015-12
6874,CA-2014-124394,17-10-2014,22-10-2014,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.77999973,5,0.800000012,-17.24799919,2014-10
6875,CA-2014-124394,17-10-2014,22-10-2014,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.9759979,3,0.200000003,-17.99640083,2014-10
6876,US-2016-121013,05-09-2016,10-09-2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.05999947,2,0,11.77820015,2016-09
6877,US-2016-121013,05-09-2016,10-09-2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.939941,3,0,314.0585938,2016-09
6878,US-2015-123918,15-10-2015,15-10-2015,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",131.3760071,6,0.600000024,-95.24759674,2015-10
6879,US-2015-123918,15-10-2015,15-10-2015,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,5.343999863,1,0.200000003,1.870399952,2015-10
6880,CA-2015-137113,01-12-2015,05-12-2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2003.920044,5,0.200000003,125.2450027,2015-12
6881,CA-2015-137113,01-12-2015,05-12-2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,32.40000153,5,0,15.55200005,2015-12
6882,CA-2015-137113,01-12-2015,05-12-2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,1913.400024,9,0,401.8139954,2015-12
6883,CA-2015-137113,01-12-2015,05-12-2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.7299957,3,0,2.934600115,2015-12
6884,CA-2015-137113,01-12-2015,05-12-2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",114.1999969,5,0,52.5320015,2015-12
6885,CA-2015-120677,31-05-2015,04-06-2015,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2567.840088,8,0,770.3519897,2015-05
6886,CA-2017-123036,10-09-2017,17-09-2017,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.05599976,4,0.200000003,8.800800323,2017-09
6887,CA-2017-123036,10-09-2017,17-09-2017,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.8959961,2,0.400000006,-56.31079865,2017-09
6888,CA-2017-120222,25-04-2017,02-05-2017,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.04999924,3,0,8.762999535,2017-04
6889,CA-2017-120222,25-04-2017,02-05-2017,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,73.34400177,3,0.200000003,27.50399971,2017-04
6890,CA-2017-164756,18-09-2017,22-09-2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68000031,8,0,26.79039955,2017-09
6891,CA-2017-164756,18-09-2017,22-09-2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10000673,Office Supplies,Paper,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",50.95999908,7,0,24.46080017,2017-09
6892,CA-2017-164756,18-09-2017,22-09-2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",113.9400024,3,0,34.18199921,2017-09
6893,CA-2017-164756,18-09-2017,22-09-2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92000008,4,0,12.44159985,2017-09
6894,CA-2017-164756,18-09-2017,22-09-2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",20.31999969,4,0,6.908800125,2017-09
6895,CA-2017-164756,18-09-2017,22-09-2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.980011,2,0,119.4741974,2017-09
6896,CA-2017-164756,18-09-2017,22-09-2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",34.47999954,2,0,9.999199867,2017-09
6897,CA-2017-164756,18-09-2017,22-09-2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,244.5500031,5,0,114.9384995,2017-09
6898,CA-2017-122028,18-08-2017,25-08-2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,44107,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,10.78199959,3,0.699999988,-7.906799793,2017-08
6899,US-2015-165512,24-05-2015,26-05-2015,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",602.651001,7,0.300000012,-163.5767059,2015-05
6900,US-2015-165512,24-05-2015,26-05-2015,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656000137,6,0.800000012,-13.01519966,2015-05
6901,CA-2015-140557,07-09-2015,11-09-2015,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,559.9299927,7,0,167.9790039,2015-09
6902,US-2017-135013,24-07-2017,24-07-2017,Same Day,HR-14830,Harold Ryan,Corporate,United States,Huntington Beach,California,92646,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2399.959961,5,0.200000003,839.9860229,2017-07
6903,CA-2017-111220,02-09-2017,08-09-2017,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16,4,0.200000003,5.599999905,2017-09
6904,CA-2017-111220,02-09-2017,08-09-2017,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,5.587999821,2,0.800000012,-15.08759975,2017-09
6905,CA-2017-111220,02-09-2017,08-09-2017,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",235.9199982,5,0.200000003,-44.23500061,2017-09
6906,US-2017-149006,06-12-2017,08-12-2017,Second Class,BN-11470,Brad Norvell,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,10.68000031,1,0,2.883599997,2017-12
6907,CA-2017-149468,20-05-2017,20-05-2017,Same Day,AR-10405,Allen Rosenblatt,Corporate,United States,Trenton,Michigan,48183,Central,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",41.27999878,2,0,19.81439972,2017-05
6908,CA-2016-140249,27-09-2016,03-10-2016,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.583984,2,0.200000003,125.197998,2016-09
6909,US-2017-135503,10-12-2017,15-12-2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76000023,2,0,4.280399799,2017-12
6910,CA-2014-126277,13-09-2014,18-09-2014,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.502000093,3,0.699999988,-2.001600027,2014-09
6911,US-2017-115301,29-07-2017,02-08-2017,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.9599991,2,0,25.51119995,2017-07
6912,CA-2017-168942,01-08-2017,05-08-2017,Second Class,EM-13960,Eric Murdock,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.5399933,3,0,50.36579895,2017-08
6913,US-2017-128398,02-05-2017,05-05-2017,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.5599976,4,0,59.03720093,2017-05
6914,CA-2015-104115,12-06-2015,16-06-2015,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,West Palm Beach,Florida,33407,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,55.98400116,2,0.200000003,4.198800087,2015-06
6915,CA-2014-142510,22-12-2014,29-12-2014,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,132.1600037,1,0.200000003,9.911999702,2014-12
6916,CA-2014-142510,22-12-2014,29-12-2014,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.90399933,6,0.800000012,-31.33200073,2014-12
6917,CA-2014-142510,22-12-2014,29-12-2014,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,124.0319977,4,0.200000003,44.96160126,2014-12
6918,CA-2014-124247,16-12-2014,21-12-2014,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.920044,5,0.200000003,70.19599915,2014-12
6919,CA-2016-105473,16-04-2016,18-04-2016,Second Class,BM-11785,Bryan Mills,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,28.79999924,3,0,0.864000022,2016-04
6977,CA-2015-112144,28-06-2015,02-07-2015,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,621.7600098,4,0.200000003,46.63199997,2015-06
6920,CA-2015-102806,21-05-2015,28-05-2015,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",24.58799934,2,0.699999988,-18.03120041,2015-05
6921,CA-2017-121706,26-02-2017,02-03-2017,Standard Class,BM-11140,Becky Martin,Consumer,United States,Santa Barbara,California,93101,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.7900085,7,0,99.90119934,2017-02
6922,CA-2017-109211,04-04-2017,10-04-2017,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,New York City,New York,10011,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,16.97999954,1,0,8.489999771,2017-04
6923,CA-2015-134257,16-03-2015,19-03-2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.5499878,5,0,240.8594971,2015-03
6924,CA-2015-134257,16-03-2015,19-03-2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,7.380000114,2,0,3.394799948,2015-03
6925,CA-2015-137925,30-11-2015,04-12-2015,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,23.65999985,7,0,10.88360023,2015-11
6926,CA-2015-137925,30-11-2015,04-12-2015,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",681.40802,12,0.200000003,42.58800125,2015-11
6927,CA-2016-140046,28-07-2016,03-08-2016,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Los Angeles,California,90032,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,18.89999962,3,0,8.694000244,2016-07
